owner	BAKEHOUSE	BEER & WINE	BREAD	BULK	CHEESE	DELI	FISH&SEAFOOD	FLOWERS	FROZEN	GEN MERCH	HERBS&SPICES	JUICE BAR	MEAT	PACKAGED GROCERY	PERSONAL CARE	PRODUCE	REF GROCERY	SUPPLEMENTS	total_spend
19278	0.0	0.0	0.0	0.02	0.04	0.15	0.01	0.0	0.03	0.0	0.0	0.02	0.09	0.09	0.0	0.47	0.07	0.0	1267.34
19279	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.01	0.09	0.0	0.01	0.07	0.1	0.29	0.01	0.04	0.33	550.98
19280	0.0	0.0	0.0	0.11	0.0	0.05	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.11	0.04	0.07	0.07	0.55	358.23
19281	0.01	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.05	0.0	0.01	0.0	0.27	0.32	0.0	0.14	0.15	0.02	739.27
19282	0.0	0.0	0.01	0.01	0.03	0.02	0.0	0.0	0.05	0.01	0.0	0.0	0.17	0.29	0.0	0.26	0.09	0.06	1884.09
19283	0.0	0.0	0.0	0.13	0.14	0.06	0.04	0.0	0.01	0.0	0.02	0.0	0.0	0.1	0.01	0.37	0.11	0.0	1064.82
19285	0.0	0.0	0.0	0.12	0.02	0.18	0.0	0.0	0.17	0.0	0.0	0.04	0.0	0.3	0.01	0.14	0.02	0.0	2914.24
19286	0.0	0.0	0.0	0.07	0.0	0.05	0.02	0.0	0.06	0.0	0.0	0.0	0.15	0.22	0.04	0.16	0.1	0.12	1460.24
19287	0.0	0.0	0.01	0.21	0.08	0.02	0.01	0.0	0.01	0.01	0.02	0.0	0.16	0.12	0.0	0.24	0.1	0.0	3163.1
19289	0.0	0.0	0.0	0.15	0.05	0.15	0.04	0.09	0.0	0.09	0.0	0.0	0.0	0.22	0.0	0.17	0.05	0.0	187.32
19290	0.0	0.0	0.03	0.0	0.03	0.21	0.0	0.0	0.0	0.1	0.0	0.0	0.04	0.22	0.08	0.11	0.08	0.09	200.33
19291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.27	0.0	0.32	0.18	0.19	83.41
19292	0.0	0.0	0.02	0.07	0.0	0.02	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.46	0.06	0.31	141.81
19293	0.03	0.0	0.0	0.14	0.03	0.11	0.02	0.04	0.01	0.05	0.02	0.03	0.0	0.18	0.01	0.24	0.08	0.0	590.93
19294	0.0	0.0	0.02	0.0	0.0	0.08	0.05	0.04	0.0	0.0	0.0	0.01	0.0	0.69	0.03	0.05	0.02	0.0	260.88
19295	0.0	0.0	0.0	0.06	0.05	0.03	0.0	0.0	0.07	0.0	0.0	0.0	0.01	0.11	0.18	0.12	0.33	0.03	1444.7
19296	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.04	0.18	0.0	0.0	0.65	2262.48
19297	0.0	0.0	0.0	0.0	0.0	0.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24	0.0	0.24	0.0	0.0	7.44
19298	0.01	0.0	0.01	0.01	0.0	0.1	0.01	0.0	0.03	0.0	0.0	0.01	0.32	0.13	0.04	0.12	0.1	0.12	534.6
19299	0.0	0.0	0.0	0.17	0.0	0.02	0.0	0.01	0.05	0.05	0.03	0.01	0.0	0.16	0.04	0.36	0.06	0.03	2830.33
19300	0.0	0.0	0.0	0.0	0.57	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.31	0.01	0.04	0.06	0.0	976.27
19301	0.0	0.0	0.03	0.08	0.03	0.06	0.06	0.0	0.01	0.04	0.01	0.01	0.15	0.14	0.09	0.18	0.1	0.03	7363.42
19302	0.0	0.0	0.0	0.04	0.01	0.07	0.07	0.0	0.01	0.0	0.0	0.02	0.04	0.18	0.01	0.36	0.06	0.11	844.33
19303	0.0	0.0	0.0	0.03	0.07	0.01	0.0	0.0	0.02	0.0	0.01	0.0	0.0	0.17	0.0	0.06	0.27	0.37	306.65
19304	0.0	0.0	0.0	0.0	0.19	0.17	0.15	0.0	0.0	0.0	0.0	0.38	0.0	0.1	0.0	0.0	0.0	0.0	28.54
19305	0.0	0.0	0.01	0.03	0.01	0.01	0.0	0.0	0.08	0.01	0.02	0.0	0.07	0.34	0.05	0.12	0.13	0.1	2901.55
19306	0.0	0.0	0.0	0.18	0.02	0.01	0.0	0.0	0.04	0.03	0.02	0.0	0.02	0.1	0.01	0.31	0.11	0.15	1693.09
19307	0.0	0.0	0.03	0.08	0.01	0.05	0.0	0.0	0.03	0.03	0.0	0.0	0.0	0.58	0.09	0.03	0.02	0.04	2250.3
19308	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6
19309	0.02	0.0	0.01	0.0	0.08	0.05	0.02	0.0	0.03	0.0	0.0	0.0	0.13	0.24	0.03	0.28	0.11	0.0	637.8
19310	0.02	0.0	0.0	0.14	0.08	0.16	0.0	0.0	0.02	0.01	0.02	0.01	0.06	0.14	0.03	0.11	0.13	0.07	636.18
19312	0.0	0.0	0.0	0.05	0.0	0.32	0.01	0.0	0.02	0.01	0.01	0.02	0.02	0.08	0.11	0.3	0.04	0.0	1442.2
19313	0.0	0.0	0.09	0.07	0.0	0.02	0.0	0.0	0.13	0.0	0.0	0.0	0.07	0.44	0.03	0.1	0.05	0.0	774.13
19314	0.0	0.0	0.0	0.29	0.0	0.15	0.0	0.01	0.01	0.0	0.0	0.07	0.08	0.11	0.0	0.26	0.03	0.0	523.23
19315	0.0	0.0	0.05	0.18	0.05	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.24	0.08	0.17	0.07	0.07	356.01
19316	0.03	0.0	0.02	0.09	0.0	0.22	0.0	0.0	0.07	0.01	0.0	0.02	0.0	0.07	0.0	0.02	0.25	0.19	181.15
19318	0.0	0.0	0.0	0.43	0.0	0.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.0	22.03
19319	0.0	0.0	0.0	0.1	0.06	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.19	0.02	0.42	0.11	0.04	2165.93
19320	0.1	0.0	0.0	0.34	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.15	0.0	0.06	0.07	0.0	88.6
19321	0.0	0.0	0.01	0.0	0.02	0.09	0.01	0.0	0.03	0.09	0.0	0.02	0.1	0.11	0.22	0.14	0.08	0.04	1655.58
19323	0.0	0.0	0.0	0.12	0.0	0.03	0.0	0.0	0.04	0.01	0.02	0.0	0.16	0.21	0.0	0.31	0.06	0.05	3105.11
19324	0.0	0.0	0.05	0.0	0.0	0.0	0.2	0.0	0.08	0.0	0.0	0.0	0.16	0.01	0.08	0.27	0.15	0.0	99.11
19325	0.0	0.0	0.02	0.03	0.07	0.15	0.03	0.02	0.02	0.0	0.0	0.0	0.14	0.17	0.05	0.18	0.13	0.0	7680.54
19327	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.11	0.11	0.0	0.0	0.05	0.2	0.03	0.15	0.16	0.16	227.21
19328	0.0	0.0	0.0	0.0	0.0	0.17	0.0	0.0	0.0	0.45	0.0	0.0	0.0	0.0	0.0	0.38	0.0	0.0	17.86
19329	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.09	0.0	0.2	0.33	0.11	82.45
19330	0.0	0.0	0.0	0.07	0.09	0.09	0.02	0.01	0.12	0.0	0.0	0.01	0.05	0.13	0.01	0.21	0.18	0.01	2251.13
19331	0.0	0.0	0.0	0.11	0.03	0.03	0.01	0.0	0.02	0.01	0.0	0.0	0.09	0.19	0.0	0.41	0.09	0.0	6474.68
19332	0.01	0.0	0.0	0.05	0.02	0.07	0.02	0.0	0.0	0.01	0.02	0.03	0.06	0.26	0.02	0.18	0.28	0.0	321.45
19333	0.0	0.0	0.01	0.11	0.05	0.01	0.02	0.01	0.01	0.0	0.01	0.0	0.15	0.15	0.0	0.38	0.1	0.0	1645.58
19334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	13.86
19335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.17	0.02	0.13	0.03	0.62	131.91
19337	0.01	0.0	0.01	0.17	0.1	0.07	0.12	0.01	0.04	0.02	0.01	0.0	0.01	0.23	0.01	0.14	0.05	0.0	2016.05
19338	0.0	0.0	0.03	0.17	0.02	0.03	0.0	0.07	0.0	0.01	0.01	0.0	0.09	0.24	0.0	0.23	0.1	0.0	601.73
19339	0.0	0.0	0.02	0.06	0.01	0.23	0.0	0.0	0.03	0.03	0.0	0.0	0.0	0.25	0.21	0.04	0.06	0.04	625.84
19340	0.0	0.0	0.0	0.05	0.05	0.11	0.03	0.01	0.03	0.01	0.0	0.07	0.1	0.1	0.0	0.21	0.11	0.13	539.0
19341	0.0	0.0	0.02	0.0	0.01	0.27	0.01	0.0	0.03	0.0	0.01	0.01	0.06	0.3	0.03	0.05	0.2	0.0	583.16
19342	0.0	0.0	0.02	0.15	0.04	0.02	0.0	0.0	0.09	0.0	0.08	0.0	0.04	0.19	0.01	0.26	0.06	0.03	3164.44
19343	0.0	0.0	0.04	0.0	0.15	0.31	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.32	0.04	0.0	101.23
19344	0.08	0.0	0.0	0.0	0.04	0.31	0.0	0.0	0.0	0.0	0.51	0.0	0.0	-0.0	0.0	0.04	0.02	0.0	103.42
19345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.99	159.88
19346	0.0	0.0	0.11	0.1	0.0	0.03	0.0	0.0	0.01	0.0	0.0	0.03	0.13	0.23	0.12	0.1	0.14	0.0	176.61
19347	0.02	0.0	0.02	0.15	0.02	0.09	0.0	0.02	0.02	0.0	0.0	0.01	0.09	0.18	0.02	0.22	0.09	0.04	3622.69
19348	0.0	0.0	0.0	0.41	0.01	0.02	0.01	0.0	0.06	0.0	0.0	0.0	0.02	0.28	0.0	0.17	0.01	0.01	2081.64
19349	0.0	0.0	0.0	0.03	0.05	0.01	0.0	0.0	0.05	0.0	0.02	0.07	0.08	0.39	0.0	0.13	0.06	0.11	403.12
19351	0.0	0.0	0.0	0.17	0.0	0.08	0.0	0.0	0.0	0.02	0.05	0.01	0.02	0.05	0.02	0.46	0.01	0.11	2308.05
19352	0.0	0.0	0.01	0.11	0.0	0.16	0.0	0.01	0.06	0.0	0.0	0.02	0.06	0.14	0.08	0.13	0.14	0.08	2312.69
19353	0.0	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.37	0.34	0.02	0.02	0.02	0.09	425.65
19354	0.0	0.0	0.0	0.0	0.09	0.05	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.08	0.41	0.05	0.15	0.0	41.0
19355	0.01	0.0	0.04	0.09	0.03	0.15	0.0	0.0	0.01	0.0	0.03	0.03	0.0	0.16	0.04	0.29	0.12	0.0	1559.8
19357	0.01	0.0	0.0	0.08	0.05	0.06	0.04	0.0	0.0	0.01	0.01	0.0	0.09	0.27	0.06	0.19	0.06	0.07	557.51
19358	0.0	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.41	0.22	0.0	0.16	0.0	61.19
19359	0.01	0.0	0.0	0.15	0.1	0.08	0.0	0.05	0.03	0.0	0.0	0.0	0.0	0.31	0.0	0.16	0.09	0.01	1656.2
19360	0.0	0.0	0.03	0.01	0.05	0.19	0.0	0.0	0.08	0.02	0.0	0.04	0.05	0.21	0.03	0.14	0.16	0.0	1121.43
19361	0.01	0.0	0.0	0.06	0.02	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.04	0.24	0.18	0.05	391.8
19362	0.0	0.0	0.0	0.0	0.0	0.16	0.09	0.0	0.03	0.0	0.0	0.02	0.03	0.21	0.0	0.45	0.01	0.0	177.8
19363	0.02	0.0	0.0	0.07	0.0	0.13	0.0	0.0	0.01	0.0	0.0	0.01	0.0	0.16	0.02	0.14	0.43	0.0	1504.43
19364	0.0	0.0	0.0	0.15	0.01	0.0	0.0	0.0	0.03	0.0	0.01	0.0	0.06	0.51	0.11	0.04	0.08	0.0	509.79
19365	0.0	0.0	0.0	0.23	0.0	0.06	0.0	0.0	0.02	0.0	0.01	0.0	0.02	0.39	0.04	0.05	0.01	0.18	1443.96
19366	0.0	0.0	0.01	0.08	0.01	0.0	0.0	0.0	0.02	0.0	0.1	0.01	0.03	0.3	0.12	0.17	0.11	0.03	673.36
19367	0.0	0.0	0.0	0.11	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37	0.0	0.13	0.07	0.27	95.48
19368	0.0	0.0	0.03	0.2	0.02	0.06	0.0	0.0	0.06	0.0	0.0	0.0	0.01	0.17	0.02	0.21	0.05	0.16	2045.62
19370	0.01	0.0	0.0	0.01	0.04	0.2	0.0	0.0	0.08	0.02	0.0	0.16	0.13	0.22	0.05	0.06	0.03	0.0	437.82
19371	0.01	0.0	0.02	0.1	0.07	0.03	0.0	0.01	0.02	0.01	0.01	0.0	0.08	0.21	0.05	0.22	0.14	0.0	4185.17
19372	0.0	0.0	0.0	0.03	0.0	0.04	0.0	0.03	0.02	0.07	0.0	0.0	0.09	0.38	0.2	0.12	0.04	0.0	220.55
19373	0.0	0.0	0.04	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.06	0.21	0.08	0.06	0.25	112.65
19374	0.0	0.0	0.0	0.0	0.03	0.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21	0.0	0.05	0.18	0.0	80.62
19375	0.0	0.0	0.0	0.02	0.04	0.05	0.02	0.03	0.08	0.02	0.0	0.0	0.03	0.27	0.05	0.16	0.09	0.14	7539.38
19376	0.01	0.0	0.0	0.17	0.06	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.13	0.01	0.32	0.13	0.0	5937.27
19377	0.0	0.0	0.0	0.02	0.0	0.14	0.0	0.0	0.01	0.02	0.01	0.0	0.01	0.12	0.54	0.04	0.04	0.06	729.22
19378	0.0	0.0	0.0	0.12	0.2	0.08	0.0	0.0	0.06	0.01	0.0	0.09	0.0	0.15	0.02	0.16	0.08	0.03	2518.43
19379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.17	0.05	0.35	0.1	0.31	84.27
19380	0.05	0.0	0.0	0.0	0.05	0.18	0.06	0.04	0.02	0.12	0.0	0.0	0.08	0.15	0.12	0.09	0.06	0.0	309.56
19381	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23	0.0	0.43	0.09	0.0	99.64
19382	0.0	0.0	0.0	0.01	0.0	0.35	0.0	0.0	0.12	0.0	0.0	0.1	0.0	0.15	0.01	0.07	0.18	0.0	709.52
19383	0.0	0.0	0.01	0.15	0.0	0.05	0.01	0.0	0.0	0.01	0.0	0.0	0.2	0.3	0.03	0.13	0.02	0.1	1945.81
19384	0.01	0.0	0.0	0.08	0.01	0.03	0.04	0.0	0.02	0.02	0.0	0.0	0.2	0.09	0.21	0.12	0.07	0.08	3147.21
19385	0.0	0.0	0.03	0.02	0.02	0.0	0.0	0.09	0.02	0.0	0.0	0.0	0.13	0.19	0.2	0.2	0.1	0.0	364.39
19387	0.0	0.0	0.0	0.13	0.0	0.07	0.0	0.0	0.04	0.01	0.04	0.0	0.03	0.13	0.07	0.4	0.07	0.0	1161.66
19388	0.0	0.0	0.01	0.07	0.0	0.02	0.0	0.0	0.07	0.0	0.0	0.0	0.05	0.54	0.04	0.12	0.07	0.0	609.04
19389	0.0	0.0	0.03	0.01	0.0	0.0	0.0	0.0	0.06	0.0	0.02	0.0	0.03	0.23	0.34	0.02	0.22	0.05	606.89
19390	0.0	0.0	0.01	0.35	0.01	0.23	0.01	0.0	0.0	0.0	0.0	0.0	0.13	0.02	0.0	0.19	0.06	0.0	1313.86
19391	0.0	0.0	0.0	0.0	0.03	0.4	0.03	0.03	0.1	0.0	0.0	0.04	0.05	0.14	0.02	0.1	0.06	0.0	932.38
19392	0.0	0.0	0.0	0.48	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.17	0.0	0.17	0.0	0.0	70.94
19393	0.0	0.0	0.0	0.0	0.02	0.08	0.0	0.0	0.02	0.0	0.0	0.03	0.09	0.15	0.04	0.08	0.17	0.31	474.27
19394	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.38	0.0	0.12	0.0	0.0	45.54
19396	0.0	0.0	0.01	0.03	0.02	0.04	0.04	0.1	0.0	0.0	0.0	0.02	0.0	0.04	0.21	0.02	0.02	0.44	532.3
19397	0.0	0.0	0.0	0.27	0.0	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.41	0.0	47.84
19398	0.0	0.0	0.02	0.06	0.02	0.12	0.0	0.0	0.12	0.03	0.0	0.01	0.03	0.26	0.06	0.11	0.1	0.06	5459.93
19399	0.02	0.0	0.0	0.02	0.01	0.06	0.09	0.0	0.01	0.02	0.03	0.0	0.14	0.21	0.04	0.21	0.13	0.02	687.19
19400	0.0	0.0	0.0	0.08	0.03	0.18	0.01	0.0	0.0	0.0	0.02	0.02	0.24	0.2	0.0	0.15	0.03	0.03	423.25
19401	0.0	0.0	0.01	0.06	0.0	0.03	0.0	0.0	0.09	0.01	0.0	0.0	0.0	0.36	0.02	0.2	0.11	0.11	2255.03
19402	0.0	0.0	0.0	0.01	0.04	0.03	0.0	0.0	0.05	0.03	0.01	0.06	0.03	0.05	0.13	0.23	0.08	0.25	998.53
19403	0.0	0.0	0.0	0.26	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.39	0.02	0.15	0.09	0.0	570.32
19404	0.0	0.0	0.03	0.0	0.01	0.19	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.62	0.0	0.0	0.1	0.0	107.03
19405	0.0	0.0	0.03	0.15	0.02	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.0	0.19	0.06	0.4	0.11	0.0	3540.53
19406	0.03	0.0	0.01	0.1	0.0	0.22	0.0	0.0	0.01	0.02	0.0	0.04	0.01	0.26	0.02	0.11	0.1	0.06	2394.3
19407	0.0	0.0	0.02	0.13	0.0	0.06	0.0	0.0	0.07	0.01	0.0	0.0	0.0	0.11	0.09	0.16	0.12	0.23	951.21
19408	0.01	0.0	0.0	0.04	0.06	0.01	0.1	0.0	0.0	0.0	0.01	0.0	0.21	0.21	0.0	0.26	0.08	0.0	378.17
19411	0.0	0.0	0.05	0.03	0.09	0.11	0.0	0.0	0.02	0.0	0.0	0.0	0.06	0.11	0.01	0.4	0.12	0.0	2507.35
19414	0.0	0.0	0.01	0.13	0.0	0.21	0.0	0.0	0.1	0.01	0.0	0.08	0.0	0.13	0.14	0.11	0.08	0.0	1536.44
19415	0.0	0.0	0.0	0.41	0.0	0.02	0.0	0.0	0.01	0.02	0.03	0.0	0.13	0.08	0.1	0.17	0.02	0.01	2646.13
19416	0.0	0.0	0.0	0.06	0.06	0.02	0.02	0.0	0.03	0.0	0.0	0.0	0.34	0.29	0.02	0.04	0.11	0.0	246.23
19417	0.01	0.02	0.0	0.01	0.07	0.16	0.0	0.0	0.14	0.02	0.0	0.0	0.0	0.19	0.0	0.18	0.21	0.0	528.77
19418	0.0	0.0	0.02	0.06	0.04	0.1	0.01	0.0	0.0	0.01	0.0	0.0	0.07	0.3	0.09	0.13	0.1	0.07	962.57
19419	0.0	0.0	0.02	0.04	0.01	0.09	0.0	0.05	0.02	0.02	0.0	0.04	0.04	0.4	0.04	0.11	0.04	0.08	1009.26
19420	0.0	0.0	0.0	0.32	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.06	0.01	0.14	0.0	0.09	0.35	236.51
19421	0.0	0.0	0.0	0.06	0.08	0.01	0.08	0.0	0.02	0.03	0.01	0.0	0.13	0.2	0.0	0.23	0.16	0.0	3835.13
19422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.4	0.0	42.77
19423	0.01	0.0	0.01	0.03	0.03	0.07	0.07	0.02	0.03	0.01	0.0	0.0	0.18	0.16	0.05	0.23	0.08	0.02	2262.64
19424	0.0	0.0	0.06	0.0	0.0	0.03	0.0	0.0	0.03	0.0	0.0	0.06	0.3	0.2	0.0	0.24	0.08	0.0	140.66
19425	0.15	0.0	0.02	0.04	0.07	0.19	0.01	0.0	0.02	0.01	0.01	0.0	0.08	0.08	0.03	0.26	0.06	0.0	906.73
19428	0.01	0.0	0.0	0.05	0.08	0.1	0.08	0.0	0.01	0.01	0.01	0.04	0.0	0.19	0.02	0.29	0.09	0.01	8388.78
19429	0.0	0.0	0.01	0.05	0.06	0.05	0.0	0.0	0.03	0.04	0.0	0.01	0.0	0.24	0.09	0.24	0.15	0.02	2827.83
19430	0.02	0.0	0.0	0.04	0.02	0.04	0.02	0.01	0.01	0.05	0.0	0.0	0.15	0.25	0.25	0.1	0.05	0.0	1351.96
19431	0.02	0.0	0.01	0.1	0.01	0.04	0.03	0.0	0.03	0.09	0.0	0.0	0.21	0.24	0.05	0.09	0.09	0.0	500.39
19432	0.0	0.0	0.0	0.11	0.02	0.07	0.02	0.0	0.02	0.01	0.01	0.02	0.06	0.1	0.03	0.33	0.07	0.13	2490.88
19433	0.03	0.0	0.0	0.0	0.05	0.2	0.0	0.0	0.08	0.0	0.13	0.0	0.0	0.25	0.0	0.17	0.0	0.09	136.47
19434	0.01	0.0	0.01	0.04	0.01	0.02	0.0	0.02	0.1	0.0	0.0	0.01	0.03	0.19	0.0	0.36	0.16	0.02	510.63
19435	0.08	0.0	0.0	0.15	0.03	0.33	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.22	0.0	0.07	0.11	0.0	2267.64
19436	0.0	0.0	0.0	0.03	0.01	0.11	0.09	0.0	0.04	0.03	0.01	0.0	0.0	0.17	0.06	0.25	0.05	0.15	9262.79
19437	0.01	0.0	0.07	0.1	0.04	0.07	0.0	0.0	0.02	0.0	0.0	0.05	0.04	0.21	0.0	0.29	0.08	0.0	841.54
19438	0.0	0.0	0.02	0.22	0.03	0.13	0.0	0.0	0.06	0.0	0.0	0.0	0.05	0.06	0.05	0.15	0.23	0.0	3840.59
19439	0.1	0.0	0.08	0.0	0.1	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39	0.0	0.14	0.09	0.04	290.59
19440	0.0	0.0	0.0	0.04	0.0	0.28	0.0	0.0	0.02	0.0	0.01	0.0	0.0	0.15	0.03	0.21	0.1	0.16	4550.83
19441	0.0	0.0	0.0	0.04	0.02	0.2	0.01	0.0	0.01	0.01	0.01	0.04	0.06	0.11	0.03	0.1	0.07	0.29	2866.28
19442	0.0	0.0	0.01	0.0	0.05	0.23	0.0	0.0	0.04	0.0	0.0	0.03	0.02	0.3	0.0	0.19	0.14	0.0	368.61
19443	0.0	0.0	0.0	0.16	0.01	0.05	0.0	0.0	0.02	0.01	0.02	0.0	0.06	0.26	0.14	0.13	0.02	0.11	575.76
19444	0.0	0.0	0.01	0.5	0.0	0.0	0.04	0.0	0.0	0.03	0.01	0.0	0.11	0.04	0.0	0.19	0.07	0.0	1562.64
19445	0.0	0.0	0.0	0.08	0.01	0.03	0.03	0.0	0.0	0.02	0.11	0.0	0.43	0.01	0.01	0.04	0.0	0.24	525.67
19446	0.0	0.0	0.0	0.0	0.01	0.38	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.14	0.09	0.12	0.0	0.0	854.42
19447	0.03	0.0	0.13	0.18	0.0	0.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.05	0.25	0.0	88.16
19448	0.0	0.0	0.0	0.18	0.02	0.0	0.0	0.0	0.23	0.0	0.01	0.0	0.0	0.17	0.01	0.23	0.14	0.0	5946.87
19449	0.0	0.0	0.0	0.08	0.06	0.01	0.01	0.0	0.15	0.07	0.0	0.03	0.12	0.25	0.0	0.16	0.06	0.0	249.36
19450	0.0	0.0	0.01	0.06	0.04	0.06	0.02	0.0	0.08	0.0	0.0	0.0	0.18	0.2	0.04	0.11	0.2	0.0	1628.86
19452	0.01	0.0	0.03	0.04	0.04	0.01	0.01	0.0	0.0	0.01	0.0	0.0	0.14	0.12	0.0	0.46	0.08	0.03	8565.15
19453	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.37	0.0	0.29	0.04	0.17	169.19
19454	0.0	0.0	0.0	0.15	0.0	0.01	0.0	0.0	0.0	0.15	0.0	0.0	0.03	0.47	0.0	0.09	0.11	0.0	181.01
19455	0.0	0.0	0.0	0.02	0.03	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.04	0.17	0.0	0.01	0.04	0.65	743.94
19456	0.0	0.0	0.0	0.0	0.0	0.22	0.0	0.0	0.0	0.0	0.0	0.23	0.31	0.16	0.0	0.08	0.0	0.0	43.83
19457	0.03	0.0	0.01	0.02	0.09	0.15	0.11	0.0	0.05	0.0	0.0	0.01	0.0	0.31	0.04	0.13	0.03	0.02	904.69
19458	0.0	0.0	0.01	0.0	0.0	0.26	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.24	0.0	0.08	0.27	0.09	136.19
19459	0.01	0.0	0.02	0.28	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.49	0.05	0.0	0.09	0.0	0.05	419.98
19460	0.02	0.0	0.0	0.05	0.0	0.18	0.0	0.0	0.0	0.08	0.0	0.0	0.11	0.12	0.0	0.24	0.08	0.12	426.23
19462	0.01	0.0	0.03	0.15	0.08	0.06	0.0	0.02	0.1	0.01	0.01	0.0	0.1	0.21	0.05	0.1	0.06	0.0	4331.52
19463	0.0	0.0	0.02	0.03	0.07	0.01	0.01	0.0	0.01	0.02	0.01	0.0	0.12	0.18	0.03	0.33	0.12	0.03	7147.94
19464	0.01	0.0	0.02	0.03	0.08	0.07	0.01	0.0	0.08	0.03	0.0	0.0	0.01	0.39	0.07	0.09	0.11	0.0	1299.88
19465	0.0	0.0	0.0	0.05	0.05	0.03	0.0	0.01	0.02	0.06	0.01	0.0	0.34	0.13	0.12	0.1	0.08	0.0	356.74
19466	0.04	0.0	0.01	0.0	0.02	0.36	0.07	0.0	0.0	0.0	0.01	0.01	0.09	0.2	0.0	0.05	0.14	0.0	490.91
19467	0.0	0.0	0.0	0.04	0.01	0.15	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.12	0.0	0.22	0.28	0.15	3858.7
19468	0.01	0.0	0.0	0.15	0.04	0.02	0.01	0.0	0.01	0.0	0.02	0.0	0.03	0.19	0.17	0.15	0.09	0.11	5311.65
19470	0.0	0.0	0.02	0.01	0.02	0.14	0.0	0.0	0.05	0.03	0.0	0.01	0.02	0.41	0.02	0.17	0.05	0.06	620.05
19471	0.03	0.0	0.0	0.15	0.02	0.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21	0.0	0.2	0.06	0.06	334.76
19472	0.0	0.0	0.01	0.08	0.01	0.27	0.0	0.01	0.1	0.0	0.03	0.02	0.0	0.16	0.02	0.22	0.06	0.02	1299.37
